0 	173.161 	1.96917e-18 	2.26153e-14
0.000718182 	172.953 	-6.62819e-08 	-0.00374791
0.00143636 	172.741 	-3.09534e-07 	-0.00743031
0.00215455 	172.575 	3.8753e-08 	-0.0107878
0.00287273 	172.435 	-2.70762e-07 	-0.0139776
0.00359091 	172.308 	-1.0758e-06 	-0.0179154
0.00430909 	172.167 	7.55515e-06 	-0.0192213
0.00502727 	171.958 	1.50309e-05 	-0.00805709
0.00574545 	171.622 	2.22122e-05 	0.0154745
0.00646364 	171.138 	3.89128e-05 	0.0481656
0.00718182 	170.491 	6.80756e-05 	0.0912484
0.0079 	169.67 	4.64876e-05 	0.14667
0.00861818 	168.633 	3.80339e-06 	0.216815
0.00933636 	167.304 	-7.38315e-05 	0.304448
0.0100545 	165.678 	-0.00017529 	0.407328
0.0107727 	163.739 	-0.000151879 	0.5241
0.0114909 	161.475 	-7.20629e-05 	0.652817
0.0122091 	158.887 	-9.45615e-06 	0.790803
0.0129273 	155.987 	1.40448e-05 	0.934768
0.0136455 	152.807 	1.23935e-05 	1.08096
0.0143636 	149.386 	-1.53859e-05 	1.22567
0.0150818 	145.77 	-6.78983e-05 	1.36515
0.0158 	142.013 	-0.000103785 	1.49636
0.0165182 	138.163 	-9.80916e-06 	1.61704
0.0172364 	134.279 	6.83346e-05 	1.7241
0.0179545 	130.356 	-7.04753e-06 	1.81923
0.0186727 	126.428 	-2.40913e-06 	1.90181
0.0193909 	122.523 	2.63742e-05 	1.97189
0.0201091 	118.625 	1.94486e-05 	2.03093
0.0208273 	114.768 	2.71092e-05 	2.07887
0.0215455 	110.958 	3.73236e-05 	2.11575
0.0222636 	107.229 	1.21766e-05 	2.14148
0.0229818 	103.583 	1.74533e-05 	2.15623
0.0237 	100.052 	1.80476e-05 	2.1602
0.0244182 	96.6163 	5.88949e-06 	2.15428
0.0251364 	93.2852 	7.39102e-05 	2.13916
0.0258545 	90.055 	1.15168e-05 	2.11578
0.0265727 	86.9134 	-3.28069e-06 	2.08462
0.0272909 	83.8583 	-1.37602e-06 	2.04636
0.0280091 	80.8996 	5.05926e-05 	2.00159
0.0287273 	78.0323 	9.5363e-05 	1.95095
0.0294455 	75.245 	0.000109213 	1.89483
0.0301636 	72.5548 	8.43675e-05 	1.83397
0.0308818 	69.9413 	-2.28723e-06 	1.76835
0.0316 	67.3999 	-1.10244e-05 	1.69819
0.0323182 	64.9496 	0.000109475 	1.6245
0.0330364 	62.5751 	-5.40027e-06 	1.54742
0.0337545 	60.2856 	9.55033e-05 	1.46756
0.0344727 	58.071 	-8.01637e-06 	1.38512
0.0351909 	55.9658 	-4.01135e-07 	1.30179
0.0359091 	53.9257 	0.000119204 	1.21613
0.0366273 	51.9617 	0.000183638 	1.12913
0.0373455 	50.0734 	0.000171579 	1.04119
0.0380636 	48.2585 	7.4816e-05 	0.952635
0.0387818 	46.5048 	5.23906e-06 	0.863061
0.0395 	44.8194 	1.36761e-05 	0.773185
0.0402182 	43.235 	0.000143946 	0.685368
0.0409364 	41.7046 	9.22122e-05 	0.597479
0.0416545 	40.2088 	2.67253e-05 	0.508222
0.0423727 	38.8347 	0.00031186 	0.423476
0.0430909 	37.4768 	2.45888e-05 	0.337213
0.0438091 	36.2192 	0.00020544 	0.25471
0.0445273 	34.9883 	2.53564e-05 	0.171886
0.0452455 	33.8491 	0.000260623 	0.0932032
0.0459636 	32.7191 	4.81978e-05 	0.0136987
0.0466818 	31.7037 	0.000335279 	-0.0600027
0.0474 	30.6835 	3.12375e-05 	-0.136373
0.0481182 	29.7505 	8.96892e-06 	-0.208126
0.0488364 	28.8448 	0.000217158 	-0.28033
0.0495545 	27.942 	7.41402e-05 	-0.353561
0.0502727 	27.144 	0.000114543 	-0.419159
0.0509909 	26.3405 	0.000179192 	-0.485887
0.0517091 	25.5381 	7.69503e-05 	-0.552814
0.0524273 	24.8248 	2.58168e-05 	-0.612551
0.0531455 	24.113 	0.000319992 	-0.674494
0.0538636 	23.4019 	3.40382e-05 	-0.736938
0.0545818 	22.7318 	5.2889e-05 	-0.797061
0.0553 	22.1085 	0.000201741 	-0.854023
0.0560182 	21.484 	0.000205415 	-0.912257
0.0567364 	20.8623 	5.61812e-05 	-0.971047
0.0574545 	20.2835 	5.69329e-05 	-1.02652
0.0581727 	19.7413 	0.000154442 	-1.07915
0.0588909 	19.2009 	0.000280116 	-1.13253
0.0596091 	18.6619 	1.87193e-05 	-1.18596
0.0603273 	18.1359 	0.000112639 	-1.23907
0.0610455 	17.668 	1.54177e-05 	-1.28616
0.0617636 	17.2069 	0.000240619 	-1.33373
0.0624818 	16.7472 	0.000198889 	-1.38138
0.0632 	16.2904 	2.80333e-05 	-1.42897
0.0639182 	15.8441 	0.000127003 	-1.47616
0.0646364 	15.4485 	3.51688e-05 	-1.51784
0.0653545 	15.0605 	0.000132649 	-1.55934
0.0660727 	14.6773 	0.000266668 	-1.60072
0.0667909 	14.294 	6.47578e-05 	-1.64209
0.0675091 	13.92 	6.70569e-05 	-1.68292
0.0682273 	13.5624 	0.000113243 	-1.72212
0.0689455 	13.2349 	2.86246e-05 	-1.75791
0.0696636 	12.9176 	9.46282e-05 	-1.79292
0.0703818 	12.6055 	0.000226325 	-1.82755
0.0711 	12.2934 	9.2602e-05 	-1.86218
