0 	168.892 	1.92449e-18 	-1.37551e-05
0.00400802 	169.904 	2.32949e-13 	-5.24389e-06
0.00801603 	170.497 	2.28306e-13 	-3.12188e-06
0.012024 	170.859 	2.22367e-13 	-1.84731e-06
0.0160321 	171.094 	2.14977e-13 	-9.49539e-07
0.0200401 	171.253 	2.06268e-13 	-2.67322e-07
0.0240481 	171.359 	2.01583e-13 	-7.23248e-08
0.0280561 	171.424 	1.91919e-13 	-1.16914e-07
0.0320641 	171.471 	1.90523e-13 	-2.91307e-07
0.0360721 	171.515 	2.47855e-13 	-4.64323e-07
0.0400802 	171.562 	2.8951e-13 	-3.2028e-07
0.0440882 	171.611 	3.18617e-13 	-6.25549e-08
0.0480962 	171.656 	2.91983e-13 	1.84161e-07
0.0521042 	171.694 	3.29749e-13 	2.93922e-07
0.0561122 	171.73 	3.16856e-13 	2.14435e-07
0.0601202 	171.767 	3.07426e-13 	-3.01621e-09
0.0641283 	171.808 	4.08444e-13 	-2.39362e-07
0.0681363 	171.855 	4.55203e-13 	-3.83963e-07
0.0721443 	171.907 	4.51671e-13 	-3.9849e-07
0.0761523 	171.962 	5.01351e-13 	-3.27779e-07
0.0801603 	172.018 	5.01088e-13 	-2.57204e-07
0.0841683 	172.072 	4.93602e-13 	-2.52127e-07
0.0881764 	172.125 	4.81435e-13 	-3.21252e-07
0.0921844 	172.176 	3.66972e-13 	-4.22026e-07
0.0961924 	172.225 	3.66972e-13 	-4.22026e-07
0.1002 	172.272 	3.81147e-13 	-4.94498e-07
0.104208 	172.317 	3.82821e-13 	-4.96264e-07
0.108216 	172.36 	3.76097e-13 	-4.17995e-07
0.112224 	172.4 	3.76097e-13 	-4.17995e-07
0.116232 	172.436 	3.64585e-13 	-2.77637e-07
0.12024 	172.469 	2.44054e-13 	-1.04056e-07
0.124248 	172.498 	2.44054e-13 	-1.04056e-07
0.128257 	172.523 	2.42104e-13 	7.577e-08
0.132265 	172.545 	3.39817e-13 	2.4044e-07
0.136273 	172.564 	3.39817e-13 	2.4044e-07
0.140281 	172.578 	3.04233e-13 	3.71762e-07
0.144289 	172.591 	2.77391e-13 	4.52404e-07
0.148297 	172.601 	2.77391e-13 	4.52404e-07
0.152305 	172.609 	2.58431e-13 	4.67826e-07
0.156313 	172.616 	2.43419e-13 	4.11248e-07
0.160321 	172.621 	2.43419e-13 	4.11248e-07
0.164329 	172.626 	2.30832e-13 	2.88301e-07
0.168337 	172.631 	2.30832e-13 	2.88301e-07
0.172345 	172.636 	2.18596e-13 	1.17974e-07
0.176353 	172.643 	2.07669e-13 	-7.21475e-08
0.180361 	172.651 	2.07669e-13 	-7.21475e-08
0.184369 	172.661 	1.97508e-13 	-2.55109e-07
0.188377 	172.673 	1.97508e-13 	-2.55109e-07
0.192385 	172.687 	1.8794e-13 	-3.81382e-07
0.196393 	172.702 	1.79648e-13 	-4.27093e-07
0.200401 	172.721 	1.79648e-13 	-4.27093e-07
0.204409 	172.743 	2.77795e-13 	-5.62413e-07
0.208417 	172.769 	2.77795e-13 	-5.62413e-07
0.212425 	172.798 	2.53299e-13 	-6.07669e-07
0.216433 	172.827 	2.53299e-13 	-6.07669e-07
0.220441 	172.859 	2.29685e-13 	-5.9984e-07
0.224449 	172.891 	2.1049e-13 	-5.68065e-07
0.228457 	172.926 	2.1049e-13 	-5.68065e-07
0.232465 	172.961 	1.94515e-13 	-5.33961e-07
0.236473 	172.996 	1.94515e-13 	-5.33961e-07
0.240481 	173.033 	1.80139e-13 	-5.13726e-07
0.244489 	173.07 	1.80139e-13 	-5.13726e-07
0.248497 	173.108 	1.6952e-13 	-5.14688e-07
0.252505 	173.146 	1.62224e-13 	-5.35753e-07
0.256513 	173.186 	1.62224e-13 	-5.35753e-07
0.260521 	173.227 	1.56675e-13 	-5.74128e-07
0.264529 	173.269 	1.56675e-13 	-5.74128e-07
0.268537 	173.312 	1.52217e-13 	-6.33136e-07
0.272545 	173.357 	1.52217e-13 	-6.33136e-07
0.276553 	173.405 	1.48533e-13 	-7.16469e-07
0.280561 	173.454 	2.47545e-13 	-8.07129e-07
0.284569 	173.507 	2.47545e-13 	-8.07129e-07
0.288577 	173.562 	2.0987e-13 	-8.87207e-07
0.292585 	173.621 	2.0987e-13 	-8.87207e-07
0.296593 	173.664 	2.91621e-13 	-1.33551e-06
0.300601 	173.699 	4.29986e-14 	2.76655e-06
0.304609 	173.628 	4.29986e-14 	2.76655e-06
0.308617 	173.503 	5.77317e-15 	4.93488e-06
0.312625 	173.284 	5.77317e-15 	4.93488e-06
0.316633 	172.96 	4.16909e-15 	7.6014e-06
0.320641 	172.58 	1.10332e-15 	8.78092e-06
0.324649 	172.074 	1.10331e-15 	8.78092e-06
0.328657 	171.497 	7.74329e-16 	1.02679e-05
0.332665 	170.862 	2.68824e-16 	1.17695e-05
0.336673 	170.111 	2.68815e-16 	1.17695e-05
0.340681 	169.301 	6.85497e-16 	1.31681e-05
0.344689 	168.43 	1.54038e-17 	1.45473e-05
0.348697 	167.44 	1.53926e-17 	1.45473e-05
0.352705 	166.382 	-1.26131e-16 	1.58822e-05
0.356713 	165.255 	-1.38402e-16 	1.71261e-05
0.360721 	164.029 	-1.38416e-16 	1.71261e-05
0.364729 	162.721 	-4.33826e-17 	1.82548e-05
0.368737 	161.347 	1.20965e-17 	1.92447e-05
0.372745 	159.906 	-3.35801e-16 	2.00943e-05
0.376754 	158.386 	-3.35818e-16 	2.00943e-05
0.380762 	156.803 	-2.63237e-16 	2.0804e-05
0.38477 	155.168 	-1.49117e-17 	2.13845e-05
0.388778 	153.483 	-1.05959e-16 	2.18414e-05
0.392786 	151.755 	2.69523e-16 	2.21903e-05
0.396794 	149.987 	1.71868e-16 	2.24338e-05
0.400802 	148.185 	1.71848e-16 	2.24338e-05
0.40481 	146.355 	-8.40334e-17 	2.2596e-05
0.408818 	144.505 	2.69944e-16 	2.26733e-05
0.412826 	142.641 	-1.27408e-16 	2.27016e-05
0.416834 	140.765 	-3.92987e-17 	2.26654e-05
0.420842 	138.884 	-2.11419e-16 	2.25137e-05
